season,date,home_team,away_team,home_goals,away_goals,result,target
2018.0,2018-08-10 00:00:00+00:00,Man United,Leicester,2,1,HOME_TEAM,1
2018.0,2018-08-11 00:00:00+00:00,Bournemouth,Cardiff,2,0,HOME_TEAM,1
2018.0,2018-08-11 00:00:00+00:00,Fulham,Crystal Palace,0,2,AWAY_TEAM,2
2018.0,2018-08-11 00:00:00+00:00,Huddersfield,Chelsea,0,3,AWAY_TEAM,2
2018.0,2018-08-11 00:00:00+00:00,Newcastle,Tottenham,1,2,AWAY_TEAM,2
2018.0,2018-08-11 00:00:00+00:00,Watford,Brighton,2,0,HOME_TEAM,1
2018.0,2018-08-11 00:00:00+00:00,Wolves,Everton,2,2,DRAW,0
2018.0,2018-08-12 00:00:00+00:00,Arsenal,Man City,0,2,AWAY_TEAM,2
2018.0,2018-08-12 00:00:00+00:00,Liverpool,West Ham,4,0,HOME_TEAM,1
2018.0,2018-08-12 00:00:00+00:00,Southampton,Burnley,0,0,DRAW,0
2018.0,2018-08-18 00:00:00+00:00,West Ham,Bournemouth,1,2,AWAY_TEAM,2
2018.0,2018-08-18 00:00:00+00:00,Tottenham,Fulham,3,1,HOME_TEAM,1
2018.0,2018-08-18 00:00:00+00:00,Leicester,Wolves,2,0,HOME_TEAM,1
2018.0,2018-08-18 00:00:00+00:00,Chelsea,Arsenal,3,2,HOME_TEAM,1
2018.0,2018-08-18 00:00:00+00:00,Cardiff,Newcastle,0,0,DRAW,0
2018.0,2018-08-18 00:00:00+00:00,Everton,Southampton,2,1,HOME_TEAM,1
2018.0,2018-08-19 00:00:00+00:00,Brighton,Man United,3,2,HOME_TEAM,1
2018.0,2018-08-19 00:00:00+00:00,Burnley,Watford,1,3,AWAY_TEAM,2
2018.0,2018-08-19 00:00:00+00:00,Man City,Huddersfield,6,1,HOME_TEAM,1
2018.0,2018-08-20 00:00:00+00:00,Crystal Palace,Liverpool,0,2,AWAY_TEAM,2
2018.0,2018-08-25 00:00:00+00:00,Southampton,Leicester,1,2,AWAY_TEAM,2
2018.0,2018-08-25 00:00:00+00:00,Wolves,Man City,1,1,DRAW,0
2018.0,2018-08-25 00:00:00+00:00,Liverpool,Brighton,1,0,HOME_TEAM,1
2018.0,2018-08-25 00:00:00+00:00,Bournemouth,Everton,2,2,DRAW,0
2018.0,2018-08-25 00:00:00+00:00,Arsenal,West Ham,3,1,HOME_TEAM,1
2018.0,2018-08-25 00:00:00+00:00,Huddersfield,Cardiff,0,0,DRAW,0
2018.0,2018-08-26 00:00:00+00:00,Fulham,Burnley,4,2,HOME_TEAM,1
2018.0,2018-08-26 00:00:00+00:00,Newcastle,Chelsea,1,2,AWAY_TEAM,2
2018.0,2018-08-26 00:00:00+00:00,Watford,Crystal Palace,2,1,HOME_TEAM,1
2018.0,2018-08-27 00:00:00+00:00,Man United,Tottenham,0,3,AWAY_TEAM,2
2018.0,2018-09-01 00:00:00+00:00,Everton,Huddersfield,1,1,DRAW,0
2018.0,2018-09-01 00:00:00+00:00,Brighton,Fulham,2,2,DRAW,0
2018.0,2018-09-01 00:00:00+00:00,Chelsea,Bournemouth,2,0,HOME_TEAM,1
2018.0,2018-09-01 00:00:00+00:00,Crystal Palace,Southampton,0,2,AWAY_TEAM,2
2018.0,2018-09-01 00:00:00+00:00,Leicester,Liverpool,1,2,AWAY_TEAM,2
2018.0,2018-09-01 00:00:00+00:00,Man City,Newcastle,2,1,HOME_TEAM,1
2018.0,2018-09-01 00:00:00+00:00,West Ham,Wolves,0,1,AWAY_TEAM,2
2018.0,2018-09-02 00:00:00+00:00,Burnley,Man United,0,2,AWAY_TEAM,2
2018.0,2018-09-02 00:00:00+00:00,Cardiff,Arsenal,2,3,AWAY_TEAM,2
2018.0,2018-09-02 00:00:00+00:00,Watford,Tottenham,2,1,HOME_TEAM,1
2018.0,2018-09-15 00:00:00+00:00,Tottenham,Liverpool,1,2,AWAY_TEAM,2
2018.0,2018-09-15 00:00:00+00:00,Watford,Man United,1,2,AWAY_TEAM,2
2018.0,2018-09-15 00:00:00+00:00,Newcastle,Arsenal,1,2,AWAY_TEAM,2
2018.0,2018-09-15 00:00:00+00:00,Chelsea,Cardiff,4,1,HOME_TEAM,1
2018.0,2018-09-15 00:00:00+00:00,Huddersfield,Crystal Palace,0,1,AWAY_TEAM,2
2018.0,2018-09-15 00:00:00+00:00,Bournemouth,Leicester,4,2,HOME_TEAM,1
2018.0,2018-09-15 00:00:00+00:00,Man City,Fulham,3,0,HOME_TEAM,1
2018.0,2018-09-16 00:00:00+00:00,Everton,West Ham,1,3,AWAY_TEAM,2
2018.0,2018-09-16 00:00:00+00:00,Wolves,Burnley,1,0,HOME_TEAM,1
2018.0,2018-09-17 00:00:00+00:00,Southampton,Brighton,2,2,DRAW,0
2018.0,2018-09-22 00:00:00+00:00,Man United,Wolves,1,1,DRAW,0
2018.0,2018-09-22 00:00:00+00:00,Liverpool,Southampton,3,0,HOME_TEAM,1
2018.0,2018-09-22 00:00:00+00:00,Fulham,Watford,1,1,DRAW,0
2018.0,2018-09-22 00:00:00+00:00,Leicester,Huddersfield,3,1,HOME_TEAM,1
2018.0,2018-09-22 00:00:00+00:00,Cardiff,Man City,0,5,AWAY_TEAM,2
2018.0,2018-09-22 00:00:00+00:00,Burnley,Bournemouth,4,0,HOME_TEAM,1
2018.0,2018-09-22 00:00:00+00:00,Brighton,Tottenham,1,2,AWAY_TEAM,2
2018.0,2018-09-22 00:00:00+00:00,Crystal Palace,Newcastle,0,0,DRAW,0
2018.0,2018-09-23 00:00:00+00:00,Arsenal,Everton,2,0,HOME_TEAM,1
2018.0,2018-09-23 00:00:00+00:00,West Ham,Chelsea,0,0,DRAW,0
2018.0,2018-09-29 00:00:00+00:00,Wolves,Southampton,2,0,HOME_TEAM,1
2018.0,2018-09-29 00:00:00+00:00,West Ham,Man United,3,1,HOME_TEAM,1
2018.0,2018-09-29 00:00:00+00:00,Newcastle,Leicester,0,2,AWAY_TEAM,2
2018.0,2018-09-29 00:00:00+00:00,Man City,Brighton,2,0,HOME_TEAM,1
2018.0,2018-09-29 00:00:00+00:00,Huddersfield,Tottenham,0,2,AWAY_TEAM,2
2018.0,2018-09-29 00:00:00+00:00,Chelsea,Liverpool,1,1,DRAW,0
2018.0,2018-09-29 00:00:00+00:00,Arsenal,Watford,2,0,HOME_TEAM,1
2018.0,2018-09-29 00:00:00+00:00,Everton,Fulham,3,0,HOME_TEAM,1
2018.0,2018-09-30 00:00:00+00:00,Cardiff,Burnley,1,2,AWAY_TEAM,2
2018.0,2018-10-01 00:00:00+00:00,Bournemouth,Crystal Palace,2,1,HOME_TEAM,1
2018.0,2018-10-05 00:00:00+00:00,Brighton,West Ham,1,0,HOME_TEAM,1
2018.0,2018-10-06 00:00:00+00:00,Watford,Bournemouth,0,4,AWAY_TEAM,2
2018.0,2018-10-06 00:00:00+00:00,Tottenham,Cardiff,1,0,HOME_TEAM,1
2018.0,2018-10-06 00:00:00+00:00,Man United,Newcastle,3,2,HOME_TEAM,1
2018.0,2018-10-06 00:00:00+00:00,Crystal Palace,Wolves,0,1,AWAY_TEAM,2
2018.0,2018-10-06 00:00:00+00:00,Burnley,Huddersfield,1,1,DRAW,0
2018.0,2018-10-06 00:00:00+00:00,Leicester,Everton,1,2,AWAY_TEAM,2
2018.0,2018-10-07 00:00:00+00:00,Fulham,Arsenal,1,5,AWAY_TEAM,2
2018.0,2018-10-07 00:00:00+00:00,Liverpool,Man City,0,0,DRAW,0
2018.0,2018-10-07 00:00:00+00:00,Southampton,Chelsea,0,3,AWAY_TEAM,2
2018.0,2018-10-20 00:00:00+00:00,Newcastle,Brighton,0,1,AWAY_TEAM,2
2018.0,2018-10-20 00:00:00+00:00,Wolves,Watford,0,2,AWAY_TEAM,2
2018.0,2018-10-20 00:00:00+00:00,West Ham,Tottenham,0,1,AWAY_TEAM,2
2018.0,2018-10-20 00:00:00+00:00,Man City,Burnley,5,0,HOME_TEAM,1
2018.0,2018-10-20 00:00:00+00:00,Cardiff,Fulham,4,2,HOME_TEAM,1
2018.0,2018-10-20 00:00:00+00:00,Chelsea,Man United,2,2,DRAW,0
2018.0,2018-10-20 00:00:00+00:00,Bournemouth,Southampton,0,0,DRAW,0
2018.0,2018-10-20 00:00:00+00:00,Huddersfield,Liverpool,0,1,AWAY_TEAM,2
2018.0,2018-10-21 00:00:00+00:00,Everton,Crystal Palace,2,0,HOME_TEAM,1
2018.0,2018-10-22 00:00:00+00:00,Arsenal,Leicester,3,1,HOME_TEAM,1
2018.0,2018-10-27 00:00:00+00:00,Brighton,Wolves,1,0,HOME_TEAM,1
2018.0,2018-10-27 00:00:00+00:00,Fulham,Bournemouth,0,3,AWAY_TEAM,2
2018.0,2018-10-27 00:00:00+00:00,Leicester,West Ham,1,1,DRAW,0
2018.0,2018-10-27 00:00:00+00:00,Liverpool,Cardiff,4,1,HOME_TEAM,1
2018.0,2018-10-27 00:00:00+00:00,Southampton,Newcastle,0,0,DRAW,0
2018.0,2018-10-27 00:00:00+00:00,Watford,Huddersfield,3,0,HOME_TEAM,1
2018.0,2018-10-28 00:00:00+00:00,Burnley,Chelsea,0,4,AWAY_TEAM,2
2018.0,2018-10-28 00:00:00+00:00,Crystal Palace,Arsenal,2,2,DRAW,0
2018.0,2018-10-28 00:00:00+00:00,Man United,Everton,2,1,HOME_TEAM,1
2018.0,2018-10-29 00:00:00+00:00,Tottenham,Man City,0,1,AWAY_TEAM,2
2018.0,2018-11-03 00:00:00+00:00,Wolves,Tottenham,2,3,AWAY_TEAM,2
2018.0,2018-11-03 00:00:00+00:00,Newcastle,Watford,1,0,HOME_TEAM,1
2018.0,2018-11-03 00:00:00+00:00,West Ham,Burnley,4,2,HOME_TEAM,1
2018.0,2018-11-03 00:00:00+00:00,Everton,Brighton,3,1,HOME_TEAM,1
2018.0,2018-11-03 00:00:00+00:00,Bournemouth,Man United,1,2,AWAY_TEAM,2
2018.0,2018-11-03 00:00:00+00:00,Arsenal,Liverpool,1,1,DRAW,0
2018.0,2018-11-03 00:00:00+00:00,Cardiff,Leicester,0,1,AWAY_TEAM,2
2018.0,2018-11-04 00:00:00+00:00,Chelsea,Crystal Palace,3,1,HOME_TEAM,1
2018.0,2018-11-04 00:00:00+00:00,Man City,Southampton,6,1,HOME_TEAM,1
2018.0,2018-11-05 00:00:00+00:00,Huddersfield,Fulham,1,0,HOME_TEAM,1
2018.0,2018-11-10 00:00:00+00:00,Southampton,Watford,1,1,DRAW,0
2018.0,2018-11-10 00:00:00+00:00,Newcastle,Bournemouth,2,1,HOME_TEAM,1
2018.0,2018-11-10 00:00:00+00:00,Leicester,Burnley,0,0,DRAW,0
2018.0,2018-11-10 00:00:00+00:00,Huddersfield,West Ham,1,1,DRAW,0
2018.0,2018-11-10 00:00:00+00:00,Cardiff,Brighton,2,1,HOME_TEAM,1
2018.0,2018-11-10 00:00:00+00:00,Crystal Palace,Tottenham,0,1,AWAY_TEAM,2
2018.0,2018-11-11 00:00:00+00:00,Arsenal,Wolves,1,1,DRAW,0
2018.0,2018-11-11 00:00:00+00:00,Chelsea,Everton,0,0,DRAW,0
2018.0,2018-11-11 00:00:00+00:00,Liverpool,Fulham,2,0,HOME_TEAM,1
2018.0,2018-11-11 00:00:00+00:00,Man City,Man United,3,1,HOME_TEAM,1
2018.0,2018-11-24 00:00:00+00:00,West Ham,Man City,0,4,AWAY_TEAM,2
2018.0,2018-11-24 00:00:00+00:00,Watford,Liverpool,0,3,AWAY_TEAM,2
2018.0,2018-11-24 00:00:00+00:00,Tottenham,Chelsea,3,1,HOME_TEAM,1
2018.0,2018-11-24 00:00:00+00:00,Man United,Crystal Palace,0,0,DRAW,0
2018.0,2018-11-24 00:00:00+00:00,Everton,Cardiff,1,0,HOME_TEAM,1
2018.0,2018-11-24 00:00:00+00:00,Brighton,Leicester,1,1,DRAW,0
2018.0,2018-11-24 00:00:00+00:00,Fulham,Southampton,3,2,HOME_TEAM,1
2018.0,2018-11-25 00:00:00+00:00,Bournemouth,Arsenal,1,2,AWAY_TEAM,2
2018.0,2018-11-25 00:00:00+00:00,Wolves,Huddersfield,0,2,AWAY_TEAM,2
2018.0,2018-11-26 00:00:00+00:00,Burnley,Newcastle,1,2,AWAY_TEAM,2
2018.0,2018-11-30 00:00:00+00:00,Cardiff,Wolves,2,1,HOME_TEAM,1
2018.0,2018-12-01 00:00:00+00:00,Southampton,Man United,2,2,DRAW,0
2018.0,2018-12-01 00:00:00+00:00,Newcastle,West Ham,0,3,AWAY_TEAM,2
2018.0,2018-12-01 00:00:00+00:00,Man City,Bournemouth,3,1,HOME_TEAM,1
2018.0,2018-12-01 00:00:00+00:00,Huddersfield,Brighton,1,2,AWAY_TEAM,2
2018.0,2018-12-01 00:00:00+00:00,Crystal Palace,Burnley,2,0,HOME_TEAM,1
2018.0,2018-12-01 00:00:00+00:00,Leicester,Watford,2,0,HOME_TEAM,1
2018.0,2018-12-02 00:00:00+00:00,Liverpool,Everton,1,0,HOME_TEAM,1
2018.0,2018-12-02 00:00:00+00:00,Arsenal,Tottenham,4,2,HOME_TEAM,1
2018.0,2018-12-02 00:00:00+00:00,Chelsea,Fulham,2,0,HOME_TEAM,1
2018.0,2018-12-04 00:00:00+00:00,Watford,Man City,1,2,AWAY_TEAM,2
2018.0,2018-12-04 00:00:00+00:00,West Ham,Cardiff,3,1,HOME_TEAM,1
2018.0,2018-12-04 00:00:00+00:00,Bournemouth,Huddersfield,2,1,HOME_TEAM,1
2018.0,2018-12-04 00:00:00+00:00,Brighton,Crystal Palace,3,1,HOME_TEAM,1
2018.0,2018-12-05 00:00:00+00:00,Burnley,Liverpool,1,3,AWAY_TEAM,2
2018.0,2018-12-05 00:00:00+00:00,Everton,Newcastle,1,1,DRAW,0
2018.0,2018-12-05 00:00:00+00:00,Fulham,Leicester,1,1,DRAW,0
2018.0,2018-12-05 00:00:00+00:00,Man United,Arsenal,2,2,DRAW,0
2018.0,2018-12-05 00:00:00+00:00,Tottenham,Southampton,3,1,HOME_TEAM,1
2018.0,2018-12-05 00:00:00+00:00,Wolves,Chelsea,2,1,HOME_TEAM,1
2018.0,2018-12-08 00:00:00+00:00,West Ham,Crystal Palace,3,2,HOME_TEAM,1
2018.0,2018-12-08 00:00:00+00:00,Man United,Fulham,4,1,HOME_TEAM,1
2018.0,2018-12-08 00:00:00+00:00,Leicester,Tottenham,0,2,AWAY_TEAM,2
2018.0,2018-12-08 00:00:00+00:00,Chelsea,Man City,2,0,HOME_TEAM,1
2018.0,2018-12-08 00:00:00+00:00,Burnley,Brighton,1,0,HOME_TEAM,1
2018.0,2018-12-08 00:00:00+00:00,Bournemouth,Liverpool,0,4,AWAY_TEAM,2
2018.0,2018-12-08 00:00:00+00:00,Arsenal,Huddersfield,1,0,HOME_TEAM,1
2018.0,2018-12-08 00:00:00+00:00,Cardiff,Southampton,1,0,HOME_TEAM,1
2018.0,2018-12-09 00:00:00+00:00,Newcastle,Wolves,1,2,AWAY_TEAM,2
2018.0,2018-12-10 00:00:00+00:00,Everton,Watford,2,2,DRAW,0
2018.0,2018-12-15 00:00:00+00:00,Watford,Cardiff,3,2,HOME_TEAM,1
2018.0,2018-12-15 00:00:00+00:00,Wolves,Bournemouth,2,0,HOME_TEAM,1
2018.0,2018-12-15 00:00:00+00:00,Tottenham,Burnley,1,0,HOME_TEAM,1
2018.0,2018-12-15 00:00:00+00:00,Man City,Everton,3,1,HOME_TEAM,1
2018.0,2018-12-15 00:00:00+00:00,Huddersfield,Newcastle,0,1,AWAY_TEAM,2
2018.0,2018-12-15 00:00:00+00:00,Fulham,West Ham,0,2,AWAY_TEAM,2
2018.0,2018-12-15 00:00:00+00:00,Crystal Palace,Leicester,1,0,HOME_TEAM,1
2018.0,2018-12-16 00:00:00+00:00,Brighton,Chelsea,1,2,AWAY_TEAM,2
2018.0,2018-12-16 00:00:00+00:00,Liverpool,Man United,3,1,HOME_TEAM,1
2018.0,2018-12-16 00:00:00+00:00,Southampton,Arsenal,3,2,HOME_TEAM,1
2018.0,2018-12-21 00:00:00+00:00,Wolves,Liverpool,0,2,AWAY_TEAM,2
2018.0,2018-12-22 00:00:00+00:00,West Ham,Watford,0,2,AWAY_TEAM,2
2018.0,2018-12-22 00:00:00+00:00,Newcastle,Fulham,0,0,DRAW,0
2018.0,2018-12-22 00:00:00+00:00,Man City,Crystal Palace,2,3,AWAY_TEAM,2
2018.0,2018-12-22 00:00:00+00:00,Huddersfield,Southampton,1,3,AWAY_TEAM,2
2018.0,2018-12-22 00:00:00+00:00,Cardiff,Man United,1,5,AWAY_TEAM,2
2018.0,2018-12-22 00:00:00+00:00,Bournemouth,Brighton,2,0,HOME_TEAM,1
2018.0,2018-12-22 00:00:00+00:00,Arsenal,Burnley,3,1,HOME_TEAM,1
2018.0,2018-12-22 00:00:00+00:00,Chelsea,Leicester,0,1,AWAY_TEAM,2
2018.0,2018-12-23 00:00:00+00:00,Everton,Tottenham,2,6,AWAY_TEAM,2
2018.0,2018-12-26 00:00:00+00:00,Man United,Huddersfield,3,1,HOME_TEAM,1
2018.0,2018-12-26 00:00:00+00:00,Watford,Chelsea,1,2,AWAY_TEAM,2
2018.0,2018-12-26 00:00:00+00:00,Tottenham,Bournemouth,5,0,HOME_TEAM,1
2018.0,2018-12-26 00:00:00+00:00,Liverpool,Newcastle,4,0,HOME_TEAM,1
2018.0,2018-12-26 00:00:00+00:00,Leicester,Man City,2,1,HOME_TEAM,1
2018.0,2018-12-26 00:00:00+00:00,Fulham,Wolves,1,1,DRAW,0
2018.0,2018-12-26 00:00:00+00:00,Crystal Palace,Cardiff,0,0,DRAW,0
2018.0,2018-12-26 00:00:00+00:00,Burnley,Everton,1,5,AWAY_TEAM,2
2018.0,2018-12-26 00:00:00+00:00,Brighton,Arsenal,1,1,DRAW,0
2018.0,2018-12-27 00:00:00+00:00,Southampton,West Ham,1,2,AWAY_TEAM,2
2018.0,2018-12-29 00:00:00+00:00,Tottenham,Wolves,1,3,AWAY_TEAM,2
2018.0,2018-12-29 00:00:00+00:00,Liverpool,Arsenal,5,1,HOME_TEAM,1
2018.0,2018-12-29 00:00:00+00:00,Watford,Newcastle,1,1,DRAW,0
2018.0,2018-12-29 00:00:00+00:00,Fulham,Huddersfield,1,0,HOME_TEAM,1
2018.0,2018-12-29 00:00:00+00:00,Brighton,Everton,1,0,HOME_TEAM,1
2018.0,2018-12-29 00:00:00+00:00,Leicester,Cardiff,0,1,AWAY_TEAM,2
2018.0,2018-12-30 00:00:00+00:00,Burnley,West Ham,2,0,HOME_TEAM,1
2018.0,2018-12-30 00:00:00+00:00,Crystal Palace,Chelsea,0,1,AWAY_TEAM,2
2018.0,2018-12-30 00:00:00+00:00,Man United,Bournemouth,4,1,HOME_TEAM,1
2018.0,2018-12-30 00:00:00+00:00,Southampton,Man City,1,3,AWAY_TEAM,2
2018.0,2019-01-01 00:00:00+00:00,Arsenal,Fulham,4,1,HOME_TEAM,1
2018.0,2019-01-01 00:00:00+00:00,Cardiff,Tottenham,0,3,AWAY_TEAM,2
2018.0,2019-01-01 00:00:00+00:00,Everton,Leicester,0,1,AWAY_TEAM,2
2018.0,2019-01-02 00:00:00+00:00,West Ham,Brighton,2,2,DRAW,0
2018.0,2019-01-02 00:00:00+00:00,Wolves,Crystal Palace,0,2,AWAY_TEAM,2
2018.0,2019-01-02 00:00:00+00:00,Newcastle,Man United,0,2,AWAY_TEAM,2
2018.0,2019-01-02 00:00:00+00:00,Bournemouth,Watford,3,3,DRAW,0
2018.0,2019-01-02 00:00:00+00:00,Chelsea,Southampton,0,0,DRAW,0
2018.0,2019-01-02 00:00:00+00:00,Huddersfield,Burnley,1,2,AWAY_TEAM,2
2018.0,2019-01-03 00:00:00+00:00,Man City,Liverpool,2,1,HOME_TEAM,1
2018.0,2019-01-12 00:00:00+00:00,Brighton,Liverpool,0,1,AWAY_TEAM,2
2018.0,2019-01-12 00:00:00+00:00,Burnley,Fulham,2,1,HOME_TEAM,1
2018.0,2019-01-12 00:00:00+00:00,Cardiff,Huddersfield,0,0,DRAW,0
2018.0,2019-01-12 00:00:00+00:00,Chelsea,Newcastle,2,1,HOME_TEAM,1
2018.0,2019-01-12 00:00:00+00:00,Crystal Palace,Watford,1,2,AWAY_TEAM,2
2018.0,2019-01-12 00:00:00+00:00,Leicester,Southampton,1,2,AWAY_TEAM,2
2018.0,2019-01-12 00:00:00+00:00,West Ham,Arsenal,1,0,HOME_TEAM,1
2018.0,2019-01-13 00:00:00+00:00,Everton,Bournemouth,2,0,HOME_TEAM,1
2018.0,2019-01-13 00:00:00+00:00,Tottenham,Man United,0,1,AWAY_TEAM,2
2018.0,2019-01-14 00:00:00+00:00,Man City,Wolves,3,0,HOME_TEAM,1
2018.0,2019-01-19 00:00:00+00:00,Wolves,Leicester,4,3,HOME_TEAM,1
2018.0,2019-01-19 00:00:00+00:00,Watford,Burnley,0,0,DRAW,0
2018.0,2019-01-19 00:00:00+00:00,Southampton,Everton,2,1,HOME_TEAM,1
2018.0,2019-01-19 00:00:00+00:00,Newcastle,Cardiff,3,0,HOME_TEAM,1
2018.0,2019-01-19 00:00:00+00:00,Liverpool,Crystal Palace,4,3,HOME_TEAM,1
2018.0,2019-01-19 00:00:00+00:00,Bournemouth,West Ham,2,0,HOME_TEAM,1
2018.0,2019-01-19 00:00:00+00:00,Arsenal,Chelsea,2,0,HOME_TEAM,1
2018.0,2019-01-19 00:00:00+00:00,Man United,Brighton,2,1,HOME_TEAM,1
2018.0,2019-01-20 00:00:00+00:00,Fulham,Tottenham,1,2,AWAY_TEAM,2
2018.0,2019-01-20 00:00:00+00:00,Huddersfield,Man City,0,3,AWAY_TEAM,2
2018.0,2019-01-29 00:00:00+00:00,Wolves,West Ham,3,0,HOME_TEAM,1
2018.0,2019-01-29 00:00:00+00:00,Newcastle,Man City,2,1,HOME_TEAM,1
2018.0,2019-01-29 00:00:00+00:00,Man United,Burnley,2,2,DRAW,0
2018.0,2019-01-29 00:00:00+00:00,Fulham,Brighton,4,2,HOME_TEAM,1
2018.0,2019-01-29 00:00:00+00:00,Arsenal,Cardiff,2,1,HOME_TEAM,1
2018.0,2019-01-29 00:00:00+00:00,Huddersfield,Everton,0,1,AWAY_TEAM,2
2018.0,2019-01-30 00:00:00+00:00,Bournemouth,Chelsea,4,0,HOME_TEAM,1
2018.0,2019-01-30 00:00:00+00:00,Liverpool,Leicester,1,1,DRAW,0
2018.0,2019-01-30 00:00:00+00:00,Southampton,Crystal Palace,1,1,DRAW,0
2018.0,2019-01-30 00:00:00+00:00,Tottenham,Watford,2,1,HOME_TEAM,1
2018.0,2019-02-02 00:00:00+00:00,Crystal Palace,Fulham,2,0,HOME_TEAM,1
2018.0,2019-02-02 00:00:00+00:00,Tottenham,Newcastle,1,0,HOME_TEAM,1
2018.0,2019-02-02 00:00:00+00:00,Chelsea,Huddersfield,5,0,HOME_TEAM,1
2018.0,2019-02-02 00:00:00+00:00,Everton,Wolves,1,3,AWAY_TEAM,2
2018.0,2019-02-02 00:00:00+00:00,Burnley,Southampton,1,1,DRAW,0
2018.0,2019-02-02 00:00:00+00:00,Cardiff,Bournemouth,2,0,HOME_TEAM,1
2018.0,2019-02-02 00:00:00+00:00,Brighton,Watford,0,0,DRAW,0
2018.0,2019-02-03 00:00:00+00:00,Leicester,Man United,0,1,AWAY_TEAM,2
2018.0,2019-02-03 00:00:00+00:00,Man City,Arsenal,3,1,HOME_TEAM,1
2018.0,2019-02-04 00:00:00+00:00,West Ham,Liverpool,1,1,DRAW,0
2018.0,2019-02-06 00:00:00+00:00,Everton,Man City,0,2,AWAY_TEAM,2
2018.0,2019-02-09 00:00:00+00:00,Watford,Everton,1,0,HOME_TEAM,1
2018.0,2019-02-09 00:00:00+00:00,Southampton,Cardiff,1,2,AWAY_TEAM,2
2018.0,2019-02-09 00:00:00+00:00,Liverpool,Bournemouth,3,0,HOME_TEAM,1
2018.0,2019-02-09 00:00:00+00:00,Crystal Palace,West Ham,1,1,DRAW,0
2018.0,2019-02-09 00:00:00+00:00,Fulham,Man United,0,3,AWAY_TEAM,2
2018.0,2019-02-09 00:00:00+00:00,Brighton,Burnley,1,3,AWAY_TEAM,2
2018.0,2019-02-09 00:00:00+00:00,Huddersfield,Arsenal,1,2,AWAY_TEAM,2
2018.0,2019-02-10 00:00:00+00:00,Tottenham,Leicester,3,1,HOME_TEAM,1
2018.0,2019-02-10 00:00:00+00:00,Man City,Chelsea,6,0,HOME_TEAM,1
2018.0,2019-02-11 00:00:00+00:00,Wolves,Newcastle,1,1,DRAW,0
2018.0,2019-02-22 00:00:00+00:00,West Ham,Fulham,3,1,HOME_TEAM,1
2018.0,2019-02-22 00:00:00+00:00,Cardiff,Watford,1,5,AWAY_TEAM,2
2018.0,2019-02-23 00:00:00+00:00,Bournemouth,Wolves,1,1,DRAW,0
2018.0,2019-02-23 00:00:00+00:00,Burnley,Tottenham,2,1,HOME_TEAM,1
2018.0,2019-02-23 00:00:00+00:00,Leicester,Crystal Palace,1,4,AWAY_TEAM,2
2018.0,2019-02-23 00:00:00+00:00,Newcastle,Huddersfield,2,0,HOME_TEAM,1
2018.0,2019-02-24 00:00:00+00:00,Arsenal,Southampton,2,0,HOME_TEAM,1
2018.0,2019-02-24 00:00:00+00:00,Man United,Liverpool,0,0,DRAW,0
2018.0,2019-02-26 00:00:00+00:00,Leicester,Brighton,2,1,HOME_TEAM,1
2018.0,2019-02-26 00:00:00+00:00,Newcastle,Burnley,2,0,HOME_TEAM,1
2018.0,2019-02-26 00:00:00+00:00,Huddersfield,Wolves,1,0,HOME_TEAM,1
2018.0,2019-02-26 00:00:00+00:00,Cardiff,Everton,0,3,AWAY_TEAM,2
2018.0,2019-02-27 00:00:00+00:00,Arsenal,Bournemouth,5,1,HOME_TEAM,1
2018.0,2019-02-27 00:00:00+00:00,Chelsea,Tottenham,2,0,HOME_TEAM,1
2018.0,2019-02-27 00:00:00+00:00,Crystal Palace,Man United,1,3,AWAY_TEAM,2
2018.0,2019-02-27 00:00:00+00:00,Liverpool,Watford,5,0,HOME_TEAM,1
2018.0,2019-02-27 00:00:00+00:00,Man City,West Ham,1,0,HOME_TEAM,1
2018.0,2019-02-27 00:00:00+00:00,Southampton,Fulham,2,0,HOME_TEAM,1
2018.0,2019-03-02 00:00:00+00:00,Tottenham,Arsenal,1,1,DRAW,0
2018.0,2019-03-02 00:00:00+00:00,West Ham,Newcastle,2,0,HOME_TEAM,1
2018.0,2019-03-02 00:00:00+00:00,Man United,Southampton,3,2,HOME_TEAM,1
2018.0,2019-03-02 00:00:00+00:00,Wolves,Cardiff,2,0,HOME_TEAM,1
2018.0,2019-03-02 00:00:00+00:00,Brighton,Huddersfield,1,0,HOME_TEAM,1
2018.0,2019-03-02 00:00:00+00:00,Bournemouth,Man City,0,1,AWAY_TEAM,2
2018.0,2019-03-02 00:00:00+00:00,Burnley,Crystal Palace,1,3,AWAY_TEAM,2
2018.0,2019-03-03 00:00:00+00:00,Everton,Liverpool,0,0,DRAW,0
2018.0,2019-03-03 00:00:00+00:00,Fulham,Chelsea,1,2,AWAY_TEAM,2
2018.0,2019-03-03 00:00:00+00:00,Watford,Leicester,2,1,HOME_TEAM,1
2018.0,2019-03-09 00:00:00+00:00,Southampton,Tottenham,2,1,HOME_TEAM,1
2018.0,2019-03-09 00:00:00+00:00,Man City,Watford,3,1,HOME_TEAM,1
2018.0,2019-03-09 00:00:00+00:00,Leicester,Fulham,3,1,HOME_TEAM,1
2018.0,2019-03-09 00:00:00+00:00,Newcastle,Everton,3,2,HOME_TEAM,1
2018.0,2019-03-09 00:00:00+00:00,Crystal Palace,Brighton,1,2,AWAY_TEAM,2
